Country,State,Name,Latitude,Longitude,DistanceFromSource,ArrivalDay,ArrivalHour,ArrivalMin,TravelTimeHours,TravelTimeMin,MaxWaveDay,MaxWaveHour,MaxWaveMin,MaxWaveHeight
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.08011,141.82872,204,,,,,,,,,13.63
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.25122,141.823,222,,,,,,,,,13.7
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.11606,141.88744,100,,,,,,,,,10.66
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.24639,141.88639,114,,,,,,,,,9.91
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.13381,141.84551,209,,,,,,,,,13.04
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.94645,141.70777,93,,,,,,,,,14.17
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.99975,141.62298,102,,,,,,,,,13.79
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.11461,141.81942,103,,,,,,,,,15.57
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.03353,141.76842,97,,,,,,,,,14.8
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.05133,141.86608,200,,,,,,,,,12.03
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.24144,141.82542,221,,,,,,,,,19.82
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.68689,141.97334,158,,,,,,,,,18.49
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.50161,142.00996,138,,,,,,,,,20.47
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.38492,141.93725,127,,,,,,,,,17.19
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.31637,141.94541,119,,,,,,,,,17.22
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.07533,141.81814,99,,,,,,,,,17.27
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.63922,142.00575,153,,,,,,,,,17.27
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.23889,141.91389,112,,,,,,,,,17.28
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.31003,141.89006,120,,,,,,,,,17.32
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.11617,141.83067,208,,,,,,,,,17.35
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.89119,141.94317,181,,,,,,,,,17.41
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00925,141.65913,101,,,,,,,,,17.45
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02414,141.62458,104,,,,,,,,,17.47
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.81436,141.97219,172,,,,,,,,,17.78
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.59811,141.94365,149,,,,,,,,,17.85
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.29806,141.88361,119,,,,,,,,,17.86
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.04964,141.86981,200,,,,,,,,,17.98
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.04949,141.86936,200,,,,,,,,,18.01
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.30758,141.88972,120,,,,,,,,,18.17
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.01694,141.66142,101,,,,,,,,,18.25
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.01575,141.66182,101,,,,,,,,,18.27
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.29694,141.89778,119,,,,,,,,,18.32
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.10947,141.80409,103,,,,,,,,,18.33
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.0514,141.86604,200,,,,,,,,,18.38
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00684,141.65555,101,,,,,,,,,18.4
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.91611,141.93158,184,,,,,,,,,15.46
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.67222,141.97792,157,,,,,,,,,23.61
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.62508,142.02126,151,,,,,,,,,23.68
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.24486,141.93986,112,,,,,,,,,11.76
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.215,141.80531,219,,,,,,,,,11.85
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.59405,141.94387,149,,,,,,,,,11.9
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64672,141.97928,154,,,,,,,,,11.91
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.95247,141.72389,92,,,,,,,,,11.98
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.36128,141.91097,125,,,,,,,,,12.05
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02206,141.61598,104,,,,,,,,,12.05
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.58367,141.95586,148,,,,,,,,,12.08
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.04256,141.79017,97,,,,,,,,,12.09
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.305,141.89694,119,,,,,,,,,17.38
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00994,141.71589,98,,,,,,,,,7.79
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.45578,142.00325,133,,,,,,,,,7.83
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.44994,142.00483,132,,,,,,,,,7.84
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.44324,142.0047,131,,,,,,,,,7.89
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.48339,141.99517,136,,,,,,,,,8.11
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00072,141.65755,100,,,,,,,,,13.7
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.29778,141.79417,228,,,,,,,,,10.15
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.36917,141.75222,237,,,,,,,,,10.19
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.38028,141.73972,238,,,,,,,,,10.7
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.37722,141.73889,238,,,,,,,,,10.8
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.58969,141.94563,148,,,,,,,,,11.15
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.34139,141.77083,233,,,,,,,,,11.2
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.25556,141.90056,114,,,,,,,,,9.54
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.94689,141.92948,187,,,,,,,,,12.86
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00664,141.65406,101,,,,,,,,,13.04
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.95192,141.71622,93,,,,,,,,,13.49
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.1042,141.86056,100,,,,,,,,,12.68
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.9405,141.70481,92,,,,,,,,,12.74
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.98747,141.74108,94,,,,,,,,,12.75
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.07158,141.85589,97,,,,,,,,,12.85
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.35699,141.9115,124,,,,,,,,,12.9
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00003,141.62218,102,,,,,,,,,12.96
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.95683,141.69575,94,,,,,,,,,11.37
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.61183,141.97789,150,,,,,,,,,11.51
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.18275,141.80756,215,,,,,,,,,11.55
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.73228,141.96544,163,,,,,,,,,11.56
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.99392,141.68097,98,,,,,,,,,11.57
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02095,141.75328,97,,,,,,,,,11.58
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.59552,141.94407,149,,,,,,,,,11.6
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.23745,141.92015,112,,,,,,,,,11.63
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.96964,141.68353,96,,,,,,,,,11.67
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.29889,141.79333,228,,,,,,,,,11.45
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.33917,141.77028,233,,,,,,,,,11.8
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.43417,141.69472,245,,,,,,,,,12.03
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.42611,141.70194,244,,,,,,,,,12.24
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.31,141.78611,230,,,,,,,,,12.94
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.38528,141.73222,239,,,,,,,,,13.1
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.33861,141.77056,233,,,,,,,,,13.2
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.3225,141.77556,231,,,,,,,,,13.27
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.32639,141.77333,232,,,,,,,,,13.28
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.30278,141.79028,229,,,,,,,,,13.34
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.33444,141.77056,232,,,,,,,,,13.59
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.33528,141.77083,233,,,,,,,,,13.7
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.8472,141.97062,176,,,,,,,,,14.01
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.14289,141.84214,105,,,,,,,,,14.14
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.15578,141.86217,105,,,,,,,,,15.04
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.60974,141.9593,150,,,,,,,,,12.2
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.01892,141.76061,96,,,,,,,,,11.77
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.33936,141.89636,123,,,,,,,,,11.94
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.35153,141.93417,123,,,,,,,,,11.97
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.16789,141.84822,213,,,,,,,,,12.45
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.34992,141.91236,124,,,,,,,,,12.74
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.09792,141.82397,206,,,,,,,,,38.07
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.53376,142.04628,140,,,,,,,,,39.26
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.53372,142.04638,140,,,,,,,,,40.57
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.603,141.9506,150,,,,,,,,,10.38
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02078,141.75392,97,,,,,,,,,10.46
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.43751,141.98041,131,,,,,,,,,10.51
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.58692,141.94905,148,,,,,,,,,10.55
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.37415,141.88784,127,,,,,,,,,8.2
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.47947,142.00169,135,,,,,,,,,8.25
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.00808,141.90644,195,,,,,,,,,8.31
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64864,141.97254,154,,,,,,,,,8.34
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02878,141.74067,98,,,,,,,,,8.36
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.18864,141.79894,216,,,,,,,,,8.38
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.6481,141.96672,154,,,,,,,,,8.45
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.63633,142.0226,152,,,,,,,,,21.6
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.79967,141.98294,170,,,,,,,,,21.64
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.70636,141.97556,160,,,,,,,,,21.65
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.73478,141.97819,164,,,,,,,,,21.73
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.14208,141.82547,105,,,,,,,,,21.73
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.52868,142.03329,140,,,,,,,,,21.8
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.947,141.94458,187,,,,,,,,,21.88
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64046,142.009,153,,,,,,,,,22.09
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.50164,142.00822,138,,,,,,,,,22.16
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.75231,141.99222,165,,,,,,,,,22.26
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.05694,141.81181,98,,,,,,,,,22.28
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.29975,141.89259,119,,,,,,,,,16.55
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.96667,141.69283,95,,,,,,,,,16.58
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.68913,141.9585,159,,,,,,,,,16.6
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.98492,141.71281,96,,,,,,,,,16.62
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.31903,141.91342,120,,,,,,,,,16.67
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.15558,141.84533,106,,,,,,,,,16.67
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.99389,141.67908,98,,,,,,,,,16.7
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.14523,141.82922,105,,,,,,,,,16.76
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.12294,141.81067,104,,,,,,,,,16.76
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.11736,141.82906,208,,,,,,,,,8.99
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.21006,141.79708,218,,,,,,,,,9.07
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.41583,141.71639,242,,,,,,,,,9.14
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.39361,141.72611,240,,,,,,,,,9.29
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.00944,141.90522,195,,,,,,,,,9.3
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.38889,141.71722,239,,,,,,,,,9.3
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.34444,141.76833,234,,,,,,,,,9.37
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.34694,141.76278,234,,,,,,,,,9.57
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.43139,141.70083,244,,,,,,,,,9.73
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.31861,141.77806,231,,,,,,,,,9.77
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.18881,141.79867,216,,,,,,,,,9.85
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.60862,141.95779,150,,,,,,,,,10.01
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.44222,141.68833,246,,,,,,,,,10.13
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.57681,141.95036,147,,,,,,,,,9.24
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.06875,141.72156,103,,,,,,,,,9.25
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.26861,141.91083,115,,,,,,,,,9.37
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.04697,141.59508,107,,,,,,,,,9.4
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.24583,141.89278,113,,,,,,,,,9.48
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.63519,141.96697,153,,,,,,,,,9.52
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.00775,141.92903,194,,,,,,,,,18.94
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.11783,141.83364,208,,,,,,,,,26.85
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.24461,141.93969,112,,,,,,,,,11.35
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.83664,141.97917,175,,,,,,,,,28.97
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.58556,141.95872,148,,,,,,,,,12.4
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.11039,141.82611,207,,,,,,,,,15.05
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.01361,141.72069,98,,,,,,,,,8.51
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.04186,141.73717,100,,,,,,,,,9.08
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.05503,141.72181,102,,,,,,,,,10.06
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.06658,141.74017,102,,,,,,,,,10.48
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.06364,141.71803,102,,,,,,,,,10.59
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.06886,141.72356,103,,,,,,,,,10.62
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02086,141.75458,97,,,,,,,,,12.22
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.06194,141.72517,102,,,,,,,,,7.88
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.03761,141.73744,99,,,,,,,,,8.07
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.03761,141.73744,99,,,,,,,,,8.09
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.03331,141.73386,99,,,,,,,,,8.34
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.04333,141.73492,100,,,,,,,,,8.39
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02967,141.73711,98,,,,,,,,,8.78
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.09422,141.70878,106,,,,,,,,,8.82
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.01919,141.71817,98,,,,,,,,,9.16
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.05453,141.72147,101,,,,,,,,,9.28
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.05342,141.73703,101,,,,,,,,,9.37
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.04986,141.74053,100,,,,,,,,,9.39
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.05414,141.72133,101,,,,,,,,,9.42
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.6394,141.97212,153,,,,,,,,,8.43
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.4717,141.95417,136,,,,,,,,,8.5
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.06269,141.72281,102,,,,,,,,,8.6
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64456,141.97554,154,,,,,,,,,6.68
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.11589,141.81789,208,,,,,,,,,7.42
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.39222,141.72833,240,,,,,,,,,8.09
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.41333,141.7175,242,,,,,,,,,8.24
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.35288,141.90546,124,,,,,,,,,8.33
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.39472,141.72528,240,,,,,,,,,8.79
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.58742,141.95322,148,,,,,,,,,5.98
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.45466,142.00379,133,,,,,,,,,6.05
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.60406,141.95397,150,,,,,,,,,3.32
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.73614,141.97083,164,,,,,,,,,8.9
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.44751,141.95199,133,,,,,,,,,9.01
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64478,141.97531,154,,,,,,,,,5.06
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.27381,141.88868,116,,,,,,,,,9.07
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.16803,141.85039,213,,,,,,,,,7.43
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.6373,141.95688,153,,,,,,,,,3.43
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.62627,141.95853,152,,,,,,,,,3.43
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64175,141.95783,154,,,,,,,,,3.49
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.75114,141.99192,165,,,,,,,,,31.2
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.78897,141.98283,169,,,,,,,,,37.64
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.00953,141.90489,195,,,,,,,,,9.14
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.66196,141.96855,156,,,,,,,,,9.15
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.63516,141.95312,153,,,,,,,,,4.59
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.97772,141.69703,96,,,,,,,,,16.89
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.055,141.85104,201,,,,,,,,,17.09
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.36818,141.93851,125,,,,,,,,,17.21
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.68619,141.97221,158,,,,,,,,,17.24
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64154,142.00793,153,,,,,,,,,17.29
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.22125,141.82204,219,,,,,,,,,17.33
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.32897,141.90036,122,,,,,,,,,17.4
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.19896,141.86527,110,,,,,,,,,17.77
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.5673,142.03624,144,,,,,,,,,17.85
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.67387,141.97977,157,,,,,,,,,17.94
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.21935,141.81004,219,,,,,,,,,18.12
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.38147,141.93836,126,,,,,,,,,18.18
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.97986,141.70564,96,,,,,,,,,18.32
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.10897,141.80408,103,,,,,,,,,18.43
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00489,141.67192,100,,,,,,,,,18.53
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.00569,141.66494,100,,,,,,,,,18.57
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.98869,141.67206,98,,,,,,,,,16.68
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64494,141.97228,154,,,,,,,,,4.94
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.68708,141.96719,159,,,,,,,,,18.61
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.36803,141.93844,125,,,,,,,,,18.75
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.52175,142.0281,139,,,,,,,,,18.78
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.64233,142.00833,153,,,,,,,,,18.79
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.04811,141.86964,200,,,,,,,,,18.88
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.20767,141.86933,110,,,,,,,,,19.01
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.30578,141.88972,120,,,,,,,,,19.15
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.11558,141.88761,100,,,,,,,,,19.23
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.05369,141.84378,201,,,,,,,,,8.23
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.21932,141.81508,219,,,,,,,,,8.3
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.57611,141.94485,147,,,,,,,,,8.34
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.59749,141.94364,149,,,,,,,,,13.86
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.43933,141.98217,131,,,,,,,,,13.91
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.1829,141.80293,215,,,,,,,,,13.99
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.02291,141.62031,104,,,,,,,,,14
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.37062,141.9431,125,,,,,,,,,14.1
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.11558,141.88637,100,,,,,,,,,14.15
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.11358,141.82581,207,,,,,,,,,14.26
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.46467,141.95281,135,,,,,,,,,6.11
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.46489,141.95371,135,,,,,,,,,6.12
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.46303,141.94692,135,,,,,,,,,6.24
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.53126,142.02972,140,,,,,,,,,31.93
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.22208,141.81867,219,,,,,,,,,32.59
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.755,141.98889,166,,,,,,,,,34.07
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.53365,142.0461,140,,,,,,,,,36.46
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.53373,142.04605,140,,,,,,,,,38.9
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.95903,141.69731,94,,,,,,,,,15.02
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.25261,141.82261,223,,,,,,,,,15.06
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.60961,141.97762,150,,,,,,,,,15.09
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.60496,141.95066,150,,,,,,,,,4.73
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.9465,141.70811,93,,,,,,,,,15.51
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",38.99876,141.68125,99,,,,,,,,,15.56
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",40.25289,141.82264,223,,,,,,,,,15.6
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.23831,141.913,112,,,,,,,,,15.73
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.52153,142.02896,139,,,,,,,,,15.75
JAPAN,IWATE,"Iwate Prefecture, Tohoku Region",39.63812,142.00553,153,,,,,,,,,15.76
